motif_id	tf_name	tf_class	tf_family	tf_subfamily
ZNF114_M07650_2.00	ZNF114	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF12_M07611_2.00	ZNF12	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF12-like factors
ZNF121_M08384_2.00	ZNF121	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF124_M07702_2.00	ZNF124	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF132_M07588_2.00	ZNF132	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF133_M07580_2.00	ZNF133	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF343-like factors
ZNF134_M08392_2.00	ZNF134	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF134-like factors
ZNF135_M07647_2.00	ZNF135	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF135_MA1587.1	ZNF135	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF136_M07708_2.00	ZNF136	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF136_M08265_2.00	ZNF136	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF136_M08374_2.00	ZNF136	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF136_MA1588.1	ZNF136	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF140_M08372_2.00	ZNF140	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF302-like factors
ZNF140_MA1589.1	ZNF140	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF302-like factors
ZNF141_M07586_2.00	ZNF141	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF143_M07931_2.00	ZNF143	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF76-like factors
ZNF146_M08329_2.00	ZNF146	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF146-like factors
ZNF148_MA1653.1	ZNF148	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF148-like factors
ZNF154_M07656_2.00	ZNF154	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF157_M07596_2.00	ZNF157	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF16_M08251_2.00	ZNF16	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF16_M08336_2.00	ZNF16	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF16_MA1654.1	ZNF16	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF169_M07645_2.00	ZNF169	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF343-like factors
ZNF17_M07681_2.00	ZNF17	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF175_M08292_2.00	ZNF175	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF18_M07602_2.00	ZNF18	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF18_M08316_2.00	ZNF18	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF18_ZNF18_HUMAN.H11MO.0.C	ZNF18	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF180_M07614_2.00	ZNF180	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF180-like factors
ZNF181_M07730_2.00	ZNF181	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZZNF302-like factors
ZNF182_M07597_2.00	ZNF182	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF184_M07571_2.00	ZNF184	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF184_M08285_2.00	ZNF184	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF189_M07589_2.00	ZNF189	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF189_M08244_2.00	ZNF189	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF189_M08311_2.00	ZNF189	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF189_MA1725.1	ZNF189	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF19_M07603_2.00	ZNF19	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF197_M07684_2.00	ZNF197	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF2_M07780_2.00	ZNF2	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF302-like factors
ZNF200_M08232_2.00	ZNF200	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF200_M08273_2.00	ZNF200	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF202_M07612_2.00	ZNF202	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF205_M07578_2.00	ZNF205	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF211_M07577_2.00	ZNF211	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF212_M07625_2.00	ZNF212	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF212-like factors
ZNF213_M08284_2.00	ZNF213	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF75-like zinc finger factors
ZNF214_M07599_2.00	ZNF214	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF214-like factors
ZNF214_M08314_2.00	ZNF214	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF214-like factors
ZNF214_MA1975.1	ZNF214	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF214-like factors
ZNF22_M08325_2.00	ZNF22	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF222_M07604_2.00	ZNF222	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF223_M07654_2.00	ZNF223	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF224_M07778_2.00	ZNF224	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF224_M08399_2.00	ZNF224	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF225_M07776_2.00	ZNF225	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF235_M07605_2.00	ZNF235	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF24_M08093_2.00	ZNF24	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF24-like factors
ZNF24_MA1124.1	ZNF24	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF24-like factors
ZNF248_M07739_2.00	ZNF248	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF25_M07643_2.00	ZNF25	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF250_M08264_2.00	ZNF250	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF250_M08370_2.00	ZNF250	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF254_M07760_2.00	ZNF254	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF257_M07719_2.00	ZNF257	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF257_M08379_2.00	ZNF257	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF257_MA1710.1	ZNF257	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF26_M07743_2.00	ZNF26	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN26-like factors
ZNF260_M08395_2.00	ZNF260	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF146-like factors
ZNF263_M07563_2.00	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF263_M07843_2.00	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF263_M07844_2.00	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF263_M08082_2.00	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF263_M08272_2.00	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF263_MA0528.2	ZNF263	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF264_M07568_2.00	ZNF264	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF264_M08235_2.00	ZNF264	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF264_M08282_2.00	ZNF264	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF266_M07641_2.00	ZNF266	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF267_M07676_2.00	ZNF267	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF273_M07735_2.00	ZNF273	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF273_M08268_2.00	ZNF273	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF273_M08385_2.00	ZNF273	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF274_M07632_2.00	ZNF274	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF274_M07933_2.00	ZNF274	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF274_M07934_2.00	ZNF274	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF274_M07935_2.00	ZNF274	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF274_M07936_2.00	ZNF274	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF28_M07748_2.00	ZNF28	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF816A-like factors
ZNF280A_M08332_2.00	ZNF280A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF280-like zinc finger factors
ZNF281_M08321_2.00	ZNF281	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF148-like factors
ZNF281_MA1630.2	ZNF281	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF148-like factors
ZNF282_M07626_2.00	ZNF282	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF282-like factors
ZNF283_M07619_2.00	ZNF283	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF284_M07679_2.00	ZNF284	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF285_M07777_2.00	ZNF285	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF214-like factors
ZNF287_M07590_2.00	ZNF287	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF3_M07613_2.00	ZNF3	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF3-like factors
ZNF30_M07621_2.00	ZNF30	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF30_M08330_2.00	ZNF30	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF300_M07594_2.00	ZNF300	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN300-like factors
ZNF302_M07570_2.00	ZNF302	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF302-like factors
ZNF304_M07587_2.00	ZNF304	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF311_M07734_2.00	ZNF311	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF317_M07584_2.00	ZNF317	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF317_M08242_2.00	ZNF317	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF317_M08308_2.00	ZNF317	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF317_MA1593.1	ZNF317	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF320_M07667_2.00	ZNF320	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF320_M08362_2.00	ZNF320	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF320_MA1976.1	ZNF320	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF322_M08259_2.00	ZNF322	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF322-like factors
ZNF322_M08357_2.00	ZNF322	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF322-like factors
ZNF324_M07566_2.00	ZNF324	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF324 factors
ZNF324_M08280_2.00	ZNF324	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF324 factors
ZNF324_MA1977.1	ZNF324	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF324 factors
ZNF324B_M07769_2.00	ZNF324B	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF324 factors
ZNF329_M08359_2.00	ZNF329	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF331_M07585_2.00	ZNF331	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF331_M08309_2.00	ZNF331	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF331_MA1726.1	ZNF331	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF333_M07607_2.00	ZNF333	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF177-like factors
ZNF334_M07740_2.00	ZNF334	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF337_M07583_2.00	ZNF337	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF33A_M07695_2.00	ZNF33A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF33A_M08263_2.00	ZNF33A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF33A_M08369_2.00	ZNF33A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF33B_M07710_2.00	ZNF33B	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF34_M08371_2.00	ZNF34	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF341_M08310_2.00	ZNF341	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF341_MA1655.1	ZNF341	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF343_M07569_2.00	ZNF343	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF343-like factors
ZNF35_M08250_2.00	ZNF35	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF35_M08334_2.00	ZNF35	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF350_M08396_2.00	ZNF350	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF350-like factors
ZNF354A_M07622_2.00	ZNF354A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF354A-like factors
ZNF354A_M08331_2.00	ZNF354A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF354A-like factors
ZNF354A_MA1978.1	ZNF354A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF354A-like factors
ZNF354B_M07653_2.00	ZNF354B	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF354A-like factors
ZNF37A_M08279_2.00	ZNF37A	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF382_M07608_2.00	ZNF382	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF382_M08247_2.00	ZNF382	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF382_M08319_2.00	ZNF382	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF382_MA1594.1	ZNF382	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF37A-like factors
ZNF383_M07689_2.00	ZNF383	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF384_M08090_2.00	ZNF384	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF362-like factors
ZNF384_M08306_2.00	ZNF384	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF362-like factors
ZNF384_MA1125.1	ZNF384	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF362-like factors
ZNF394_M08318_2.00	ZNF394	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF398_M07716_2.00	ZNF398	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF282-like factors
ZNF41_M08245_2.00	ZNF41	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF41_M08313_2.00	ZNF41	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF41_ZNF41_HUMAN.H11MO.0.C	ZNF41	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF415_M08252_2.00	ZNF415	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF415_M08337_2.00	ZNF415	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF416_M08234_2.00	ZNF416	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF417_M07639_2.00	ZNF417	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF417_MA1727.1	ZNF417	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF418_M07712_2.00	ZNF418	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF418_M08376_2.00	ZNF418	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF418_MA1980.1	ZNF418	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF419_M07572_2.00	ZNF419	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF773-like factors
ZNF419_M08291_2.00	ZNF419	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF773-like factors
ZNF425_M07758_2.00	ZNF425	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF429_M07714_2.00	ZNF429	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF430_M07575_2.00	ZNF430	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF431_M07711_2.00	ZNF431	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF432_M07773_2.00	ZNF432	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF432-like factors
ZNF433_M07726_2.00	ZNF433	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF436_M08305_2.00	ZNF436	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF180-like factors
ZNF439_M07627_2.00	ZNF439	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF44_M07731_2.00	ZNF44	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF442-like factors
ZNF440_M07628_2.00	ZNF440	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF441_M07717_2.00	ZNF441	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF442_M07742_2.00	ZNF442	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF442-like factors
ZNF443_M07659_2.00	ZNF443	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF442-like factors
ZNF445_M07674_2.00	ZNF445	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF449_M08344_2.00	ZNF449	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF449_MA1656.1	ZNF449	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF45_M07579_2.00	ZNF45	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF45_M08241_2.00	ZNF45	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF45_M08304_2.00	ZNF45	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF222-like factors
ZNF454_M07651_2.00	ZNF454	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF454_M08256_2.00	ZNF454	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF454_M08346_2.00	ZNF454	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF454_MA1712.1	ZNF454	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF460_M07727_2.00	ZNF460	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF460_MA1596.1	ZNF460	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF467_M08260_2.00	ZNF467	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF467_M08358_2.00	ZNF467	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF468_M07754_2.00	ZNF468	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF525-like factors
ZNF479_M07673_2.00	ZNF479	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF479-like factors
ZNF480_M07745_2.00	ZNF480	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF483_M07638_2.00	ZNF483	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF484_M07581_2.00	ZNF484	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF485_M07741_2.00	ZNF485	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF486_M07775_2.00	ZNF486	N/A	N/A	N/A
ZNF487_M07782_2.00	ZNF487	C2H2 zinc finger factors	other factors with up to three adjacent zinc fingers	factors with 2-3 adjacent zinc fingers and a KRAB domain
ZNF490_M08366_2.00	ZNF490	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF492_M07765_2.00	ZNF492	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF98-like factors
ZNF496_M07609_2.00	ZNF496	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF502_M08375_2.00	ZNF502	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF506_M07565_2.00	ZNF506	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF513_M08322_2.00	ZNF513	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF519_M07642_2.00	ZNF519	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF519_M08255_2.00	ZNF519	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF524_M08339_2.00	ZNF524	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF524-like factors
ZNF525_M07752_2.00	ZNF525	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF525-like factors
ZNF527_M07694_2.00	ZNF527	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF528_M07617_2.00	ZNF528	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF528_M08249_2.00	ZNF528	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF528_M08328_2.00	ZNF528	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF528_MA1597.1	ZNF528	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF529_M07678_2.00	ZNF529	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF530_M07668_2.00	ZNF530	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF530_MA1981.1	ZNF530	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF534_M07751_2.00	ZNF534	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF540_M07634_2.00	ZNF540	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF543_M07652_2.00	ZNF543	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF543_M08347_2.00	ZNF543	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF547_M07600_2.00	ZNF547	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF547_M08315_2.00	ZNF547	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF548_M07691_2.00	ZNF548	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF548-like factors
ZNF549_M07576_2.00	ZNF549	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF549_M08300_2.00	ZNF549	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF549_MA1728.1	ZNF549	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF550_M07772_2.00	ZNF550	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF552_M07655_2.00	ZNF552	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF554_M08341_2.00	ZNF554	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF555_M07682_2.00	ZNF555	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF557_M07582_2.00	ZNF557	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF558-like factors
ZNF558_M07620_2.00	ZNF558	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF558-like factors
ZNF561_M07630_2.00	ZNF561	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF562-like factors
ZNF562_M07629_2.00	ZNF562	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF562-like factors
ZNF563_M08368_2.00	ZNF563	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF564_M07770_2.00	ZNF564	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF565_M07700_2.00	ZNF565	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF566_M07677_2.00	ZNF566	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF567_M07692_2.00	ZNF567	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
